TowID,Program,Year,Subregion,LatitudeStart,LongitudeStart,Date,TimeStartUTC,DayNight,TowDepth,Euphausia crystallorophias,Euphausia superba,Thysanoessa macrura,Themisto gaudichaudii,Salpa thompsoni,Limacina rangii,Gymnosomata
AMLR1997_A004,AMLR,1997,SA,-62.2487,-57.9902,1/29/97,12:11:00,Day,170,0,0.9972642,5.38522651,0.75792069,2.67266792,1.07704537,0
AMLR1997_A006,AMLR,1997,SA,-62.5008,-57.4902,1/29/97,15:46:00,Day,170,0,15.52799176,44.77839491,0,24.55589395,3.40480879,0.15476409
AMLR1997_A008,AMLR,1997,SA,-62.0378,-57.384,1/30/97,1:18:00,Night,75,0,0.188702625,0.243452709,0,0.074150413,0.235878225,0
AMLR1997_A009,AMLR,1997,WA,-61.7502,-58.0062,1/30/97,5:43:00,Night,170,0,10.943359,11.98189091,0.37096125,0.692401316,0.18548071,0.116475708
AMLR1997_A010,AMLR,1997,WA,-61.5025,-57.9897,1/31/97,7:14:00,Night,168,0,1.77978864,3.457931608,0.25955244,2.680900178,0,0
AMLR1997_A011,AMLR,1997,WA,-61.2577,-57.9813,1/31/97,4:11:00,Night,171,0,7.966446939,3.670653469,0.403705008,4.092790929,0,0.045069083
AMLR1997_A012,AMLR,1997,WA,-61.509,-58.4988,1/30/97,9:06:00,Day,170,0,2.28236458,54.90842665,1.14118229,4.12581296,0.2194581,0
AMLR1997_A015,AMLR,1997,WA,-61.74833,-59.00033,1/30/97,23:10:00,Day,170,0,4.78642463,9.32355616,0.49858586,4.03854567,0.04985862,0.09971724
AMLR1997_A017,AMLR,1997,WA,-61.75167,-57.47667,1/31/97,10:35:00,Day,168,0,2.6246934,8.302601328,0.482086584,10.55233855,0,0
AMLR1997_A018,AMLR,1997,EI,-61.499,-57.4985,1/31/97,13:16:00,Day,170,0,1.4495917,13.90702068,1.31369251,16.44380607,0,0.27179838
AMLR1997_A019,AMLR,1997,EI,-61.254,-57.4922,1/31/97,16:04:00,Day,170,0,0.60373511,7.08594323,0.03177555,2.7962467,2.12896049,1.17569467
AMLR1997_A020,AMLR,1997,EI,-61.0038,-57.5028,1/31/97,18:54:00,Day,170,0,0.44945348,0.0374544,0.26218114,24.60757429,2.5469026,0.82399799
AMLR1997_A021,AMLR,1997,EI,-60.7522,-57.4852,1/31/97,21:57:00,Day,170,0,0.48973974,2.08955585,0.29384381,27.0336295,0.42444104,1.20802459
AMLR1997_A022,AMLR,1997,EI,-60.5032,-57.4983,2/1/97,0:49:00,Night,168,0,0,2.671110384,0.697802784,44.4837693,0.268385712,3.820179556
AMLR1997_A023,AMLR,1997,EI,-60.2528,-57.4998,2/1/97,3:31:00,Night,169,0,0.067487784,0.422904472,1.214778591,50.49253896,0.269950798,2.147255524
AMLR1997_A024,AMLR,1997,EI,-60.0017,-57.5008,2/1/97,6:09:00,Night,171,0,0.972447588,2.020384033,0.176808699,53.60127207,5.215855509,1.110299865
AMLR1997_A025,AMLR,1997,EI,-60.0028,-56.989,2/1/97,9:08:00,Day,169,0,2.329392065,1.616312789,0.190154406,7.416023693,0.142615889,0.142615889
AMLR1997_A026,AMLR,1997,EI,-60.248,-56.9998,2/1/97,12:16:00,Day,170,0,0.45374462,1.48498247,0.28874653,13.44734119,0.57749323,0.86623976
AMLR1997_A027,AMLR,1997,EI,-60.5,-56.9923,2/1/97,15:08:00,Day,170,0,1.00823498,2.49866952,0.83288984,0.96439878,6.48777324,1.66577968
AMLR1997_A028,AMLR,1997,EI,-60.7482,-56.9977,2/1/97,17:49:00,Day,170,0,0.38921993,0,0.14595741,5.15716471,3.60028482,0.8270925
AMLR1997_A029,AMLR,1997,EI,-61.005,-56.9923,2/1/97,20:45:00,Day,170,0,0.1869099,0.03738198,0.63549383,21.71893463,0.44858393,1.19622353
AMLR1997_A030,AMLR,1997,EI,-61.2505,-56.996,2/1/97,23:58:00,Day,170,0,0.24491917,27.5359047,0.27990755,15.32493815,0.10496531,0.10496531
AMLR1997_A031,AMLR,1997,EI,-61.5033,-57.001,2/2/97,2:43:00,Night,170,0,7.06477415,33.40901287,0.58127896,25.72278022,0,0.599013576
AMLR1997_A032,AMLR,1997,EI,-61.7528,-56.9972,2/2/97,5:32:00,Night,172,0,0.352036872,5.709651072,1.609311636,5.296153718,0.201163976,0
AMLR1997_A033,AMLR,1997,SA,-61.9968,-56.99,2/2/97,8:25:00,Day,169,0,0.68484208,24.59205663,0.498066998,4.544861061,0,0
AMLR1997_A034,AMLR,1997,SA,-62.2547,-57.0122,1/29/97,22:39:00,Day,170,0,53.13179711,55.5251212,0.09573295,11.3443567,5.26531327,0.52653148
AMLR1997_A035,AMLR,1997,SA,-62.006,-56.5003,2/2/97,11:40:00,Day,170,0,0.34349486,49.36512904,1.66840397,35.96882661,0.14721218,0.09814134
AMLR1997_A036,AMLR,1997,EI,-61.7468,-56.4972,2/2/97,14:08:00,Day,170,0,0.1126097,63.79335476,0.28152408,2.75893595,0,0
AMLR1997_A037,AMLR,1997,EI,-61.5015,-56.4955,2/2/97,16:44:00,Day,170,0,5.22600757,7.17601042,0.23400041,1.40400212,0.11700012,0.11700012
AMLR1997_A038,AMLR,1997,EI,-61.2542,-56.4997,2/2/97,19:10:00,Day,170,0,6.73921684,44.12465294,0.09838274,0.88544449,0,0
AMLR1997_A039,AMLR,1997,EI,-61.0015,-56.4962,2/2/97,21:46:00,Day,170,0,0.5404606,0.16213818,2.16184206,9.99851974,1.24305921,0.32427636
AMLR1997_A040,AMLR,1997,EI,-60.7513,-56.5023,2/3/97,0:22:00,Night,169,0,3.521340784,0.057264971,0.880335196,55.53136115,1.087472919,2.558153752
AMLR1997_A041,AMLR,1997,EI,-60.5035,-56.5038,2/3/97,2:57:00,Night,172,0,0.443658004,2.027863076,2.70631336,74.17942087,0.31056062,1.708761897
AMLR1997_A042,AMLR,1997,EI,-60.2543,-56.5053,2/3/97,5:46:00,Night,170,0,2.24389035,3.308493903,0.650403,29.46778493,0.61788285,0.707948013
AMLR1997_A043,AMLR,1997,EI,-60.0028,-56.4985,2/3/97,8:45:00,Day,168,0,0.131095608,0.131095608,0.262191048,13.37174362,0,0.218492568
AMLR1997_A044,AMLR,1997,EI,-60.001,-56.0117,2/3/97,11:31:00,Day,174,0,0.060438552,0.120877104,0.241754208,35.96094244,0,0.120877104
AMLR1997_A045,AMLR,1997,EI,-60.2488,-56.0078,2/3/97,14:34:00,Day,170,0,0.99287667,7.56477441,0.18911939,1.22927578,0.1418395,0.52007828
AMLR1997_A046,AMLR,1997,EI,-60.494,-56.0042,2/3/97,17:25:00,Day,170,0,5.18112757,3.80432443,0.68840157,5.68837085,0.43477993,0.79709651
AMLR1997_A047,AMLR,1997,EI,-60.7513,-55.9965,2/3/97,22:11:00,Day,170,0,0.03936537,0.62984677,1.10223189,6.2197373,0,0.43301975
AMLR1997_A048,AMLR,1997,EI,-60.9987,-55.9953,2/4/97,1:00:00,Night,170,0,2.19889101,6.571915084,0.41600649,6.048356593,0,0
AMLR1997_A049,AMLR,1997,EI,-61.2472,-55.9945,2/4/97,3:31:00,Night,155,0,74.89655103,35.20773258,0.69165681,5.306288426,0,0.027577044
AMLR1997_A050,AMLR,1997,EI,-61.4975,-56.0813,2/4/97,6:01:00,Night,171,0,8.28613161,8.929631902,2.269450098,12.54709487,0.052777953,0.795426646
AMLR1997_A051,AMLR,1997,EI,-61.7473,-56.001,2/4/97,8:47:00,Day,170,0,0.04405669,38.46151451,0.925191,11.98342716,0,0
AMLR1997_A052,AMLR,1997,EI,-61.7515,-55.4958,2/9/97,6:01:00,Night,169,0,0.380546764,23.62835552,0.295980854,13.72401796,0,0
AMLR1997_A053,AMLR,1997,EI,-61.5185,-55.3063,2/9/97,8:44:00,Day,171,0,0.050869935,21.87406436,0.813918618,22.38276353,0.050869935,0.661308984
AMLR1997_A054,AMLR,1997,EI,-61.274,-55.4943,2/9/97,11:17:00,Day,50,0,0.280329,1.1680374,0.2336075,1.5885309,0,0
AMLR1997_A055,AMLR,1997,EI,-61.0032,-55.6783,2/9/97,14:10:00,Day,52,0,0.397567612,1.311973156,0.039756756,0.3180541,0,0
AMLR1997_A056,AMLR,1997,EI,-60.752,-55.4958,2/9/97,17:03:00,Day,170,0,19.67877109,15.52202544,2.20991551,5.15646941,0,0.05261704
AMLR1997_A057,AMLR,1997,EI,-60.5007,-55.4885,2/9/97,19:57:00,Day,170,0,1.61801614,2.75062754,0,0,0,0
AMLR1997_A058,AMLR,1997,EI,-60.2487,-55.4917,2/9/97,22:49:00,Day,170,0,0.06106366,1.5876555,0.3053183,47.50753887,0.12212732,0.54957311
AMLR1997_A059,AMLR,1997,EI,-59.9983,-55.4997,2/10/97,1:29:00,Night,171,0,16.61024728,1.229462999,1.067325057,134.8121105,0,0.502683638
AMLR1997_A060,AMLR,1997,EI,-59.9982,-54.9935,2/8/97,5:10:00,Night,173,0,3.67732087,4.124599514,0.367732087,11.84898115,0,0.087970926
AMLR1997_A061,AMLR,1997,EI,-60.2458,-54.9947,2/8/97,8:20:00,Day,170,0,0.57670681,0.57670681,0.20971149,9.69916011,0,0.10485583
AMLR1997_A062,AMLR,1997,EI,-60.5013,-54.9913,2/8/97,11:36:00,Day,170,0,0.20554377,0.82217491,0.06851459,1.57583523,0,0.06851459
AMLR1997_A063,AMLR,1997,EI,-60.7518,-54.9958,2/8/97,14:38:00,Day,173,0,0.992892499,3.818817224,0.305505371,7.026623879,0,0.534634356
AMLR1997_A064,AMLR,1997,EI,-61.0022,-54.9975,2/8/97,17:08:00,Day,170,0,0.23504727,2.16243553,0.51710413,25.6671695,0,0.04700942
AMLR1997_A065,AMLR,1997,EI,-61.2517,-54.99,2/8/97,21:12:00,Day,142,0,5.771834666,18.4179893,0.453964486,4.993609772,0,0.713372784
AMLR1997_A066,AMLR,1997,EI,-61.5005,-54.996,2/8/97,23:59:00,Day,169,0,0.111727421,1.452455966,0.391045889,19.04951861,0,0.111727421
AMLR1997_A067,AMLR,1997,EI,-61.7527,-55.0025,2/9/97,3:00:00,Night,168,0,11.24314128,21.99118758,0.658382088,76.06082115,0,0
AMLR1997_A068,AMLR,1997,EI,-61.7528,-54.5007,2/7/97,5:38:00,Night,173,0,81.38569632,21.38942556,0.813117819,4.240814283,0.073919786,0.061892237
AMLR1997_A069,AMLR,1997,EI,-61.5052,-54.4968,2/7/97,8:21:00,Day,170,0,10.98501597,50.44007355,0.78000114,2.53500362,0,0
AMLR1997_A070,AMLR,1997,EI,-61.2513,-54.4903,2/7/97,11:27:00,Day,170,0,0,19.01411512,0.23330205,0.11665094,0,0.11665094
AMLR1997_A071,AMLR,1997,EI,-60.9998,-54.494,2/7/97,14:17:00,Day,170,0,1.96096139,26.40294429,0.56027461,18.27896134,0.07003439,0.07003439
AMLR1997_A072,AMLR,1997,EI,-60.7512,-54.498,2/7/97,17:06:00,Day,170,0,10.47140619,6.66811247,0.93847514,12.64471696,0,0.19757366
AMLR1997_A073,AMLR,1997,EI,-60.5015,-54.5022,2/7/97,20:13:00,Day,170,0,3.27494256,7.42320317,0.27291188,2.56537174,0,0.27291188
AMLR1997_A075,AMLR,1997,EI,-60.0015,-54.4955,2/8/97,2:07:00,Night,172,0,4.926835424,10.35169827,0.098536736,15.68153974,0,0.082503743
AMLR1997_A076,AMLR,1997,EI,-59.9998,-53.997,2/6/97,3:38:00,Night,174,0,17.17562387,8.969100653,0.650591742,22.34372931,0,0
AMLR1997_A077,AMLR,1997,EI,-60.251,-53.996,2/6/97,6:22:00,Night,168,0,15.38901974,6.423023672,0.419156136,4.188258392,0,0
AMLR1997_A078,AMLR,1997,EI,-60.5012,-53.9978,2/6/97,9:12:00,Day,169,0,0.169828438,16.52997315,0.679313921,11.32189947,0,0
AMLR1997_A079,AMLR,1997,EI,-60.7498,-53.9972,2/6/97,12:07:00,Day,170,0,4.5402359,12.52306802,0.74839049,9.13036442,0,0.24946344
AMLR1997_A080,AMLR,1997,EI,-60.9993,-53.9937,2/6/97,15:04:00,Day,170,0,0.47181409,18.93154085,0.35386061,25.94977563,0,0.64874431
AMLR1997_A081,AMLR,1997,EI,-61.2475,-53.9003,2/6/97,17:58:00,Day,170,0,0.05051703,11.87150834,0.20206829,24.14715326,0,0.10103406
AMLR1997_A082,AMLR,1997,EI,-61.5003,-54.0007,2/6/97,20:57:00,Day,170,0,0,13.90594968,0.11169442,71.31685827,0,0.11169442
AMLR1997_A083,AMLR,1997,EI,-61.7485,-54.0025,2/6/97,23:44:00,Day,169,0,0,10.22867058,0.07808138,144.5287725,0.156162929,0.780814476
AMLR1997_A084,AMLR,1997,EI,-61.7473,-53.502,2/5/97,5:08:00,Night,167,0,3.867125981,20.33042446,2.97958895,35.67279561,0.126791076,0
AMLR1997_A085,AMLR,1997,EI,-61.5005,-53.4975,2/5/97,8:03:00,Day,170,0,0.11904046,20.11784165,0.11904046,48.21139565,0.05952023,0.11904046
AMLR1997_A086,AMLR,1997,EI,-61.253,-53.5043,2/5/97,11:00:00,Day,170,0,0.37993929,10.52974373,0,45.26704291,0,0.10855401
AMLR1997_A087,AMLR,1997,EI,-60.9992,-53.4957,2/5/97,13:52:00,Day,170,0,0.394451,10.92629355,0,14.55524309,0,0.0394451
AMLR1997_A088,AMLR,1997,EI,-60.7455,-53.498,2/5/97,16:29:00,Day,175,0,1.033841375,7.926116975,0.246152725,11.4707159,0,0.049230475
AMLR1997_A089,AMLR,1997,EI,-60.4968,-53.4952,2/5/97,19:21:00,Day,170,0,0.34931838,14.47175796,0.49902616,6.58714504,0,0
AMLR1997_A090,AMLR,1997,EI,-60.247,-53.4985,2/5/97,22:07:00,Day,170,0,1.25521285,5.1463726,0.94140968,53.59758759,0,0
AMLR1997_A091,AMLR,1997,EI,-59.9998,-53.4905,2/6/97,0:56:00,Night,170,0,0.0597278,5.724251657,0.71673377,28.49252857,0,0
AMLR1997_A092,AMLR,1997,JI,-61.996,-53.4953,2/5/97,2:25:00,Night,170,0,41.42626045,9.845253833,0.30282355,16.30218569,0,0
AMLR1997_A093,AMLR,1997,JI,-62.4987,-53.497,2/4/97,22:12:00,Day,170,0,24.73973705,0,0,0,0,0
AMLR1997_A097,AMLR,1997,JI,-62.495,-54.5022,2/4/97,18:02:00,Day,170,0,96.72320357,0.31362909,0,0.12545167,2.38358088,0.56453226
AMLR1997_A098,AMLR,1997,JI,-62.0022,-54.4987,2/7/97,2:52:00,Night,172,0,0.05894784,3.780816792,0.11789568,54.92054982,0.05894784,0.098712777
AMLR1997_A100,AMLR,1997,JI,-62.496,-55.4982,2/4/97,14:07:00,Day,170,0,0.06434874,0.19304639,0,0,0.77218573,0.32174404
AMLR1997_A107,AMLR,1997,WA,-61.2507,-58.9997,1/30/97,12:29:00,Day,170,0,1.45498444,5.12154495,0.46559498,1.5713831,0.58199381,1.04758879
AMLR1997_A108,AMLR,1997,SA,-62.5033,-56.4943,1/29/97,19:26:00,Day,170,0,30.2273855,51.57162075,0.32900559,10.52817786,3.49568399,0.57575974
AMLR1997_A113,AMLR,1997,WA,-61.2565,-60.0033,1/30/97,16:24:00,Day,170,0,0.31195969,0.35652536,0.04456567,0.08913134,0,0
AMLR1997_A115,AMLR,1997,WA,-61.5093,-59.4905,1/30/97,19:55:00,Day,170,0,0.22972406,3.71387304,0.49773552,1.03375844,0.0382874,0.61259755
AMLR1997_A128,AMLR,1997,WA,-61.4875,-60.4785,1/28/97,10:58:00,Day,170,0,0,0.02752249,0.35779169,3.46782762,0.05504481,0.38531418
AMLR1997_A129,AMLR,1997,WA,-61.749,-59.9992,1/28/97,14:41:00,Day,170,0,9.29482157,27.85003937,0.6540801,6.26539828,0,0
AMLR1997_A130,AMLR,1997,WA,-61.998,-59.4933,1/28/97,17:57:00,Day,173,0,0.045999662,27.50775982,2.299979986,0.137998813,0,1.01199118
AMLR1997_A131,AMLR,1997,SA,-62.7457,-57.9795,1/29/97,7:50:00,Day,167,0,0.064803348,5.83229798,0.032401674,56.34647936,0.388819921,0.129606696
AMLR1997_A143,AMLR,1997,WA,-61.7448,-61.0225,1/27/97,22:19:00,Day,170,0,1.70705466,1.70705466,0.07112732,3.20072753,0.21338179,0.42676375
AMLR1997_A144,AMLR,1997,WA,-61.9848,-60.4975,1/28/97,1:38:00,Night,170,0,1.56767931,9.212809044,0.22395426,5.790561838,0,0.037502953
AMLR1997_A145,AMLR,1997,WA,-62.2515,-59.9982,1/28/97,4:52:00,Night,75,0,23.86730715,0,0.035569725,0,0,0
AMLR1997_A158,AMLR,1997,WA,-61.7565,-61.9873,1/27/97,18:01:00,Day,170,0,0,0,0,0,0,0.5896773
AMLR1997_A159,AMLR,1997,WA,-62.0082,-61.4727,1/27/97,14:33:00,Day,170,0,0.03438182,0,0,0,0.68763623,0.79078152
AMLR1997_A160,AMLR,1997,WA,-62.2552,-60.9972,1/27/97,11:17:00,Day,169,0,0.395569005,0,0.056509882,0,0,0
AMLR1997_A169,AMLR,1997,WA,-62.0172,-62.5167,1/27/97,1:24:00,Night,168,0,0,0,0,0,0,0.386666822
AMLR1997_A170,AMLR,1997,WA,-62.2673,-62.0082,1/27/97,4:56:00,Night,169,0,0.53173315,0,0,0,0,0
AMLR1997_A171,AMLR,1997,WA,-62.5088,-61.5152,1/27/97,8:07:00,Day,115,0,0.141873545,0,0,0,0,0.04729122
AMLR1997_AB02,AMLR,1997,AB,-62.16217,-58.40667,1/23/97,17:38:00,Day,170,0,0.45207114,0,0,0,0,0
AMLR1998_A001,AMLR,1998,SA,-62.5,-58.9997,1/14/98,4:08:00,Night,170,0,0.07938473,9.71501845,0,45.85532912,0.75415468,0
AMLR1998_A002,AMLR,1998,SA,-62.4997,-58.5027,1/14/98,15:06:00,Day,172,0,39.40952563,12.09941568,0,27.70519274,0.740780608,0
AMLR1998_A003,AMLR,1998,SA,-62.3038,-58.4527,1/14/98,18:40:00,Day,170,0,0.61385912,2.09735171,0,8.44056205,0.66501399,0.10230991
AMLR1998_A004,AMLR,1998,SA,-62.2363,-57.993,1/15/98,12:02:00,Day,170,0,0.23479839,10.21372733,0.03913298,18.66646699,0.86092726,0.07826613
AMLR1998_A005,AMLR,1998,SA,-62.4982,-58.0037,1/14/98,21:59:00,Day,170,0,0,14.82940498,0.04976308,19.50713688,0.09952616,0.09952616
AMLR1998_A006,AMLR,1998,SA,-62.4973,-57.5002,1/15/98,8:12:00,Day,170,0,0,60.69068034,0,594.9676529,0,0
AMLR1998_A007,AMLR,1998,SA,-62.2485,-57.5013,1/15/98,14:56:00,Day,170,0,0.49633455,17.33034706,0,73.12661945,0.12408368,0.12408368
AMLR1998_A008,AMLR,1998,SA,-62.0727,-57.326,1/16/98,3:43:00,Night,171,0,5.097335067,4.075632246,0,23.04911483,1.799059365,0
AMLR1998_A010,AMLR,1998,WA,-61.5028,-58.0027,1/9/98,5:12:00,Night,170,0,36.92839569,244.4298307,0,627.5104393,1.60123119,0.670346846
AMLR1998_A014,AMLR,1998,WA,-61.965,-59.1075,1/10/98,11:19:00,Day,150,0,10.67460435,3.8991069,0.0639198,50.75231025,0.0639198,0
AMLR1998_A016,AMLR,1998,WA,-61.4995,-58.9938,1/9/98,12:20:00,Day,174,0,2.244520482,3.637671144,0,18.03356167,3.598972674,0.038698644
AMLR1998_A017,AMLR,1998,EI,-61.75,-57.5018,1/16/98,8:02:00,Day,170,0,29.75521577,19.18927122,0,6.11213818,1.27928468,0.18952365
AMLR1998_A018,AMLR,1998,EI,-61.5018,-57.4972,1/16/98,11:02:00,Day,170,0,2.2639138,30.00889929,0,33.95870615,2.21574532,0.1445051
AMLR1998_A019,AMLR,1998,EI,-61.2508,-57.4885,1/16/98,14:00:00,Day,172,0,7.242126736,40.47070852,0.032769784,14.09101589,0.327698012,0.032769784
AMLR1998_A020,AMLR,1998,EI,-61.0003,-57.4987,1/16/98,17:03:00,Day,170,0,0.74578439,4.84759879,0.0414324,16.44868966,3.89465189,0.37289228
AMLR1998_A021,AMLR,1998,EI,-60.7495,-57.4992,1/16/98,20:07:00,Day,170,0,3.15901293,5.67002326,0.08100041,23.3685961,3.4830144,0.6480026
AMLR1998_A022,AMLR,1998,EI,-60.5047,-57.4935,1/16/98,23:04:00,Day,171,0,1.295400069,19.84738091,0,9.761765337,2.683328922,0.277585668
AMLR1998_A023,AMLR,1998,EI,-60.2507,-57.4987,1/17/98,1:59:00,Night,170,0,0,3.195647071,0.21673555,23.42062315,0.8669422,0
AMLR1998_A024,AMLR,1998,EI,-59.999,-57.4993,1/17/98,5:10:00,Night,170,0,0,2.061535983,0,23.58058774,0,0.307623536
AMLR1998_A026,AMLR,1998,EI,-60.2513,-56.9997,1/17/98,10:23:00,Day,170,0,6.47456798,4.09535916,0,58.31011475,0,0
AMLR1998_A027,AMLR,1998,EI,-60.5012,-56.9998,1/17/98,13:58:00,Day,170,0,1.19861288,5.55720497,0.10896473,9.86131478,3.70480337,1.57998952
AMLR1998_A028,AMLR,1998,EI,-60.7527,-56.9885,1/17/98,17:01:00,Day,170,0,5.62841389,42.5977806,0,16.23736691,4.41364829,1.29575003
AMLR1998_A029,AMLR,1998,EI,-61,-56.997,1/17/98,19:50:00,Day,172,0,1.59408568,12.79253784,0.039852228,56.98856444,5.140926404,0.956451408
AMLR1998_A030,AMLR,1998,EI,-61.2517,-56.9932,1/17/98,23:05:00,Day,170,0,1.72900778,61.37977398,0,15.20740882,0,0
AMLR1998_A031,AMLR,1998,EI,-61.4993,-57.001,1/18/98,2:41:00,Night,170,0,4.88581241,13.62397372,0,454.9209441,4.20722749,0
AMLR1998_A032,AMLR,1998,EI,-61.7512,-56.9992,1/18/98,6:24:00,Night,170,0,14.68082362,6.164826075,0.04170695,12.83231914,1.58486172,0.069841556
AMLR1998_A034,AMLR,1998,SA,-62.251,-57.0092,1/16/98,0:54:00,Day,170,0,0,22.31010164,0,32.31800181,0.98892298,0.03955696
AMLR1998_A037,AMLR,1998,EI,-61.501,-56.5033,1/18/98,10:50:00,Day,169,0,1.270097868,25.84160596,0,120.6592946,3.419494117,0.048849957
AMLR1998_A038,AMLR,1998,EI,-61.2517,-56.5002,1/18/98,14:15:00,Day,170,0,7.08713051,78.63588187,0,117.1982096,0.78166884,0.26055628
AMLR1998_A039,AMLR,1998,EI,-60.999,-56.4953,1/18/98,17:18:00,Day,170,0,3.63017337,16.85735674,0.04172616,27.95650748,0,0.08345232
AMLR1998_A040,AMLR,1998,EI,-60.752,-56.495,1/18/98,20:09:00,Day,170,0,7.655474,8.72260072,0,19.99702622,11.59920319,2.69101517
AMLR1998_A041,AMLR,1998,EI,-60.5033,-56.4927,1/18/98,23:10:00,Day,170,0,0.50528352,1.60772009,0,51.63078483,1.24024129,0.55121837
AMLR1998_A042,AMLR,1998,EI,-60.2502,-56.5002,1/19/98,2:23:00,Night,170,0,28.31389372,9.295295077,0,133.9937198,1.13058959,0.987788226
AMLR1998_A043,AMLR,1998,EI,-60.0018,-56.498,1/19/98,5:38:00,Night,170,0,1.09802541,5.883252353,0,40.04942486,3.64701306,1.017868192
AMLR1998_A045,AMLR,1998,EI,-60.25,-55.9977,1/19/98,10:19:00,Day,170,0,3.77452972,30.80626287,0,31.83568002,10.5610579,4.46080782
AMLR1998_A046,AMLR,1998,EI,-60.4975,-55.9977,1/19/98,13:40:00,Day,170,0,0.47020215,5.12520437,0.0470203,50.73482091,1.69272808,0.79934374
AMLR1998_A047,AMLR,1998,EI,-60.748,-55.9992,1/19/98,17:52:00,Day,173,0,2.780825528,2.555353244,0.075157428,39.68313271,0.375787313,0.037578714
AMLR1998_A048,AMLR,1998,EI,-61.0025,-56.0113,1/19/98,21:40:00,Day,170,0,1.7627895,43.65223348,0,56.22370543,0,0
AMLR1998_A049,AMLR,1998,EI,-61.2465,-56.0255,1/20/98,1:20:00,Night,135,0,1.102477095,2.312193599,0,8.843595956,0.190082295,0.159153849
AMLR1998_A050,AMLR,1998,EI,-61.5012,-56.0815,1/20/98,4:28:00,Night,170,0,0.04672569,23.76862321,0,71.42355717,10.74692145,0
AMLR1998_A051,AMLR,1998,EI,-61.7508,-55.9967,1/20/98,7:46:00,Day,170,0,0,16.65643374,0,80.39315147,1.67634348,0.24966812
AMLR1998_A053,AMLR,1998,EI,-61.5138,-55.2508,1/20/98,12:09:00,Day,170,0,0.09495095,2.70610046,0,36.88842138,0.56970536,1.56668974
AMLR1998_A055,AMLR,1998,EI,-61.0073,-55.6585,1/20/98,19:29:00,Day,38,0,0.054967836,1.016904624,0,2.69342309,0.35729082,0.027483918
AMLR1998_A056,AMLR,1998,EI,-60.7522,-55.5033,1/20/98,22:44:00,Day,169,0,0.723342646,8.25461572,0,28.55075877,0,0
AMLR1998_A057,AMLR,1998,EI,-60.4988,-55.4972,1/21/98,1:48:00,Night,168,0,0.19503204,61.44883247,0,317.77749,0,0
AMLR1998_A058,AMLR,1998,EI,-60.2545,-55.4647,1/21/98,4:38:00,Night,172,0,24.78765547,13.01448216,0,26.74482256,0.156224676,0.130805231
AMLR1998_A062,AMLR,1998,EI,-60.4995,-55.0013,1/21/98,23:57:00,Day,170,0,0.1634295,4.82116974,0,32.39989472,0,0
AMLR1998_A063,AMLR,1998,EI,-60.7492,-54.9992,1/22/98,3:18:00,Night,170,0,0.63745801,14.41175249,0,114.2225901,0,0
AMLR1998_A064,AMLR,1998,EI,-60.97833,-55.00333,1/22/98,6:13:00,Night,170,0,0.03701359,11.18775758,0,129.1543669,0.74027061,0
AMLR1998_A065,AMLR,1998,EI,-61.2807,-54.9955,1/22/98,11:55:00,Day,170,0,0,0.15548795,0,12.24467058,0,0
AMLR1998_A066,AMLR,1998,EI,-61.4958,-54.9417,1/22/98,14:32:00,Day,169,0,2.459049203,1.152679372,0,71.65823029,0,0
AMLR1998_A067,AMLR,1998,EI,-61.7497,-54.8995,1/22/98,17:31:00,Day,169,0,4.531015229,14.41294378,0,196.7755206,0.647287914,0
AMLR1998_A069,AMLR,1998,EI,-61.4982,-54.5005,1/22/98,21:36:00,Day,170,0,13.34671649,9.83174141,0,160.4662468,0,0
AMLR1998_A070,AMLR,1998,EI,-61.2512,-54.499,1/23/98,0:40:00,Day,170,0,0.12730977,7.34152582,0.93360447,741.5365512,0,0
AMLR1998_A071,AMLR,1998,EI,-60.9967,-54.4943,1/23/98,4:42:00,Night,170,0,26.72585028,18.71614053,0,536.4409992,0,0
AMLR1998_A072,AMLR,1998,EI,-60.7498,-54.4572,1/23/98,7:53:00,Day,170,0,2.53330651,11.06210519,0,179.5692108,0.63332667,0.67554838
AMLR1998_A073,AMLR,1998,EI,-60.5043,-54.4963,1/23/98,11:05:00,Day,171,0,3.949030053,0.376098084,0,188.989299,0,0
AMLR1998_A074,AMLR,1998,EI,-60.2495,-54.498,1/23/98,13:56:00,Day,169,0,15.77708778,10.36896238,0.040662583,54.20324224,0.325300833,0
AMLR1998_A075,AMLR,1998,EI,-59.972,-54.4615,1/23/98,16:54:00,Day,170,0,5.74812687,42.69441999,0,32.0312283,0,0.16661241
AMLR1998_A077,AMLR,1998,EI,-60.2538,-53.9972,1/23/98,21:16:00,Day,169,0,3.821323389,5.078337784,0.150841795,116.5000843,0,0
AMLR1998_A078,AMLR,1998,EI,-60.4987,-53.9982,1/24/98,0:18:00,Day,170,0,0.13661914,9.24456753,0,110.7981905,0,0.18215891
AMLR1998_A079,AMLR,1998,EI,-60.7517,-53.9988,1/24/98,3:29:00,Night,170,0,3.91988652,12.58541585,0,78.35507847,0,0
AMLR1998_A080,AMLR,1998,EI,-61.0015,-53.9987,1/24/98,6:31:00,Night,170,0,0.12649989,10.19627667,0,123.4745786,0.84333294,0.141222652
AMLR1998_A081,AMLR,1998,EI,-61.2498,-53.9032,1/24/98,9:49:00,Day,170,0,0,45.4365324,0,180.8920591,1.45191934,0
